year,phase,serial_no,state_rank,candidate_category,allotted_category,college_code,college_name,course,seat_type,option_no,source_file
2025,1,3322,8563,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,30,mbbs_p1_final.pdf
2025,1,3323,8566,SC,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3324,8573,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3325,8575,SC,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3326,8576,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,24,mbbs_p1_final.pdf
2025,1,3327,8583,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,31,mbbs_p1_final.pdf
2025,1,3328,8584,MU,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,MU,26,mbbs_p1_final.pdf
2025,1,3329,8587,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3330,8594,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3331,8599,EZ,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,EZ,22,mbbs_p1_final.pdf
2025,1,3332,8606,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,26,mbbs_p1_final.pdf
2025,1,3333,8607,SC,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,SC,3,mbbs_p1_final.pdf
2025,1,3334,8608,MU,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,MU,28,mbbs_p1_final.pdf
2025,1,3335,8610,GN,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,25,mbbs_p1_final.pdf
2025,1,3336,8613,DV,,TVD,"Govt. Dental College, Thiruvananthapuram",BDS,DV,11,mbbs_p1_final.pdf
2025,1,3337,8623,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,38,mbbs_p1_final.pdf
2025,1,3338,8624,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3339,8627,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,23,mbbs_p1_final.pdf
2025,1,3340,8628,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3341,8635,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,29,mbbs_p1_final.pdf
2025,1,3342,8636,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3343,8639,EW,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,EW,14,mbbs_p1_final.pdf
2025,1,3344,8640,DV,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,DV,3,mbbs_p1_final.pdf
2025,1,3345,8646,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,20,mbbs_p1_final.pdf
2025,1,3346,8648,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,25,mbbs_p1_final.pdf
2025,1,3347,8649,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,25,mbbs_p1_final.pdf
2025,1,3348,8651,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,18,mbbs_p1_final.pdf
2025,1,3349,8656,GN,,AMC,"Amala Institute of Medical Sciences, Thrissur",MBBS,NR,5,mbbs_p1_final.pdf
2025,1,3350,8661,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3351,8664,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,18,mbbs_p1_final.pdf
2025,1,3352,8665,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,30,mbbs_p1_final.pdf
2025,1,3353,8666,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,30,mbbs_p1_final.pdf
2025,1,3354,8668,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,10,mbbs_p1_final.pdf
2025,1,3355,8673,SC,,MLP,"Govt. Medical College, Manjeri",MBBS,SC,4,mbbs_p1_final.pdf
2025,1,3356,8676,EZ,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,EZ,25,mbbs_p1_final.pdf
2025,1,3357,8679,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,27,mbbs_p1_final.pdf
2025,1,3358,8686,LA,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,LA,22,mbbs_p1_final.pdf
2025,1,3359,8687,DV,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,27,mbbs_p1_final.pdf
2025,1,3360,8689,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3361,8693,SC,,CMC,"Govt. Medical College, Ernakulam",MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3362,8694,VK,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,VK,28,mbbs_p1_final.pdf
2025,1,3363,8696,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,23,mbbs_p1_final.pdf
2025,1,3364,8700,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,22,mbbs_p1_final.pdf
2025,1,3365,8701,SC,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3366,8704,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,29,mbbs_p1_final.pdf
2025,1,3367,8708,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,19,mbbs_p1_final.pdf
2025,1,3368,8713,EZ,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,EZ,20,mbbs_p1_final.pdf
2025,1,3369,8714,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,22,mbbs_p1_final.pdf
2025,1,3370,8716,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,26,mbbs_p1_final.pdf
2025,1,3371,8718,EZ,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,EZ,26,mbbs_p1_final.pdf
2025,1,3372,8719,GN,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,26,mbbs_p1_final.pdf
2025,1,3373,8725,MU,,MLD,"Malabar Dental College, Edappal",BDS,SM,7,mbbs_p1_final.pdf
2025,1,3374,8731,EZ,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,EZ,30,mbbs_p1_final.pdf
2025,1,3375,8732,BX,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,25,mbbs_p1_final.pdf
2025,1,3376,8736,EW,,KDM,"P K Das Institute of Medical Sciences, Ottapalam",MBBS,EW,16,mbbs_p1_final.pdf
2025,1,3377,8738,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,3378,8739,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,32,mbbs_p1_final.pdf
2025,1,3379,8744,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,10,mbbs_p1_final.pdf
2025,1,3380,8745,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,SM,26,mbbs_p1_final.pdf
2025,1,3381,8753,KU,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,KU,1,mbbs_p1_final.pdf
2025,1,3382,8754,GN,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,11,mbbs_p1_final.pdf
2025,1,3383,8755,EZ,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,EZ,28,mbbs_p1_final.pdf
2025,1,3384,8759,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,24,mbbs_p1_final.pdf
2025,1,3385,8761,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,BH,20,mbbs_p1_final.pdf
2025,1,3386,8783,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3387,8785,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,26,mbbs_p1_final.pdf
2025,1,3388,8789,EW,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,EW,20,mbbs_p1_final.pdf
2025,1,3389,8790,SC,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,SC,2,mbbs_p1_final.pdf
2025,1,3390,8796,BH,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,BH,17,mbbs_p1_final.pdf
2025,1,3391,8817,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,3392,8821,EZ,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,EZ,27,mbbs_p1_final.pdf
2025,1,3393,8828,KN,,KLM,"Govt. Medical College, Parippally, Kollam",MBBS,KN,6,mbbs_p1_final.pdf
2025,1,3394,8832,MU,,PMD,"Pushpagiri College of Dental Science, Thiruvalla",BDS,SM,19,mbbs_p1_final.pdf
2025,1,3395,8836,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,28,mbbs_p1_final.pdf
2025,1,3396,8838,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,20,mbbs_p1_final.pdf
2025,1,3397,8839,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,19,mbbs_p1_final.pdf
2025,1,3398,8846,EZ,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,EZ,32,mbbs_p1_final.pdf
2025,1,3399,8850,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,19,mbbs_p1_final.pdf
2025,1,3400,8858,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,8,mbbs_p1_final.pdf
2025,1,3401,8859,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MU,21,mbbs_p1_final.pdf
2025,1,3402,8862,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,17,mbbs_p1_final.pdf
2025,1,3403,8869,LA,,SIM,"Sree Narayana Institute of Medical Sciences, Chalakka, Ernakulam.",MBBS,LA,22,mbbs_p1_final.pdf
2025,1,3404,8873,KN,,PTM,"Government Medical College, Konni, Pathanamthitta",MBBS,KN,7,mbbs_p1_final.pdf
2025,1,3405,8884,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,3406,8885,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3407,8887,GN,,PMD,"Pushpagiri College of Dental Science, Thiruvalla",BDS,SM,9,mbbs_p1_final.pdf
2025,1,3408,8901,EZ,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,EZ,30,mbbs_p1_final.pdf
2025,1,3409,8907,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MU,3,mbbs_p1_final.pdf
2025,1,3410,8908,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,17,mbbs_p1_final.pdf
2025,1,3411,8914,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,28,mbbs_p1_final.pdf
2025,1,3412,8920,LA,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,27,mbbs_p1_final.pdf
2025,1,3413,8926,SC,,CMC,"Govt. Medical College, Ernakulam",MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3414,8930,EW,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,3415,8940,DV,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,DV,31,mbbs_p1_final.pdf
2025,1,3416,8942,SC,,ALP,"T D Govt. Medical College, Alappuzha",MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3417,8946,VK,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,VK,13,mbbs_p1_final.pdf
2025,1,3418,8951,EZ,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,EZ,9,mbbs_p1_final.pdf
2025,1,3419,8955,KN,,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",MBBS,KN,12,mbbs_p1_final.pdf
2025,1,3420,8967,BH,,PMD,"Pushpagiri College of Dental Science, Thiruvalla",BDS,BH,27,mbbs_p1_final.pdf
2025,1,3421,8985,EZ,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,EZ,27,mbbs_p1_final.pdf
2025,1,3422,8990,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,31,mbbs_p1_final.pdf
2025,1,3423,8992,EZ,,PMD,"Pushpagiri College of Dental Science, Thiruvalla",BDS,EZ,7,mbbs_p1_final.pdf
2025,1,3424,8993,EZ,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,EZ,32,mbbs_p1_final.pdf
2025,1,3425,8995,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,25,mbbs_p1_final.pdf
2025,1,3426,8996,LA,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,LA,23,mbbs_p1_final.pdf
2025,1,3427,9005,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3428,9011,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,31,mbbs_p1_final.pdf
2025,1,3429,9028,BX,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,16,mbbs_p1_final.pdf
2025,1,3430,9035,SC,,CMC,"Govt. Medical College, Ernakulam",MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3431,9038,SC,,CMC,"Govt. Medical College, Ernakulam",MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3432,9041,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,31,mbbs_p1_final.pdf
2025,1,3433,9045,GN,,MBD,"Mar Baselious Dental College, Kothamangalam",BDS,SM,40,mbbs_p1_final.pdf
2025,1,3434,9047,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,24,mbbs_p1_final.pdf
2025,1,3435,9048,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,26,mbbs_p1_final.pdf
2025,1,3436,9053,MU,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,MU,31,mbbs_p1_final.pdf
2025,1,3437,9055,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,31,mbbs_p1_final.pdf
2025,1,3438,9060,EZ,,KMD,"KMCT Dental College, Mambatta, Mukkam, Kozhikode",BDS,SM,19,mbbs_p1_final.pdf
2025,1,3439,9063,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,27,mbbs_p1_final.pdf
2025,1,3440,9068,MU,,PSD,"PSM College of Dental Sciences, Thrissur",BDS,SM,19,mbbs_p1_final.pdf
2025,1,3441,9074,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,31,mbbs_p1_final.pdf
2025,1,3442,9078,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,18,mbbs_p1_final.pdf
2025,1,3443,9079,LA,,TCD,"Govt. Dental College, Thrissur",BDS,LA,15,mbbs_p1_final.pdf
2025,1,3444,9095,LA,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,22,mbbs_p1_final.pdf
2025,1,3445,9102,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,24,mbbs_p1_final.pdf
2025,1,3446,9104,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,18,mbbs_p1_final.pdf
2025,1,3447,9108,LA,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3448,9109,LA,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,LA,2,mbbs_p1_final.pdf
2025,1,3449,9118,GN,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,28,mbbs_p1_final.pdf
2025,1,3450,9123,SC,,CMC,"Govt. Medical College, Ernakulam",MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3451,9126,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3452,9133,SC,,KNM,Government Medical College Kannur,MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3453,9137,DV,,KKD,"Govt. Dental College, Kozhikkode",BDS,DV,27,mbbs_p1_final.pdf
2025,1,3454,9139,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3455,9140,LA,,KCM,"KMCT Medical College, Mukkom, Kozikkode",MBBS,LA,19,mbbs_p1_final.pdf
2025,1,3456,9151,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,27,mbbs_p1_final.pdf
2025,1,3457,9155,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,26,mbbs_p1_final.pdf
2025,1,3458,9161,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,27,mbbs_p1_final.pdf
2025,1,3459,9168,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,12,mbbs_p1_final.pdf
2025,1,3460,9173,SC,,KNM,Government Medical College Kannur,MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3461,9174,BX,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,BX,21,mbbs_p1_final.pdf
2025,1,3462,9180,GN,,KMD,"KMCT Dental College, Mambatta, Mukkam, Kozhikode",BDS,SM,19,mbbs_p1_final.pdf
2025,1,3463,9192,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,12,mbbs_p1_final.pdf
2025,1,3464,9205,BX,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,25,mbbs_p1_final.pdf
2025,1,3465,9207,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,26,mbbs_p1_final.pdf
2025,1,3466,9208,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,12,mbbs_p1_final.pdf
2025,1,3467,9211,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3468,9214,SC,,MLP,"Govt. Medical College, Manjeri",MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3469,9219,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,27,mbbs_p1_final.pdf
2025,1,3470,9220,LA,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,LA,23,mbbs_p1_final.pdf
2025,1,3471,9221,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,3472,9234,EW,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,26,mbbs_p1_final.pdf
2025,1,3473,9235,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,3474,9240,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MM,22,mbbs_p1_final.pdf
2025,1,3475,9249,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3476,9263,VK,,IGD,"Indira Gandhi Institute of Dental Sciences, Kothamangalam",BDS,SM,36,mbbs_p1_final.pdf
2025,1,3477,9267,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,29,mbbs_p1_final.pdf
2025,1,3478,9285,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,10,mbbs_p1_final.pdf
2025,1,3479,9287,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,26,mbbs_p1_final.pdf
2025,1,3480,9294,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,11,mbbs_p1_final.pdf
2025,1,3481,9298,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,27,mbbs_p1_final.pdf
2025,1,3482,9309,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,28,mbbs_p1_final.pdf
2025,1,3483,9320,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,14,mbbs_p1_final.pdf
2025,1,3484,9323,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,30,mbbs_p1_final.pdf
2025,1,3485,9326,SC,,KLM,"Govt. Medical College, Parippally, Kollam",MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3486,9327,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,25,mbbs_p1_final.pdf
2025,1,3487,9338,SC,,KNM,Government Medical College Kannur,MBBS,SC,5,mbbs_p1_final.pdf
2025,1,3488,9350,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,16,mbbs_p1_final.pdf
2025,1,3489,9351,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3490,9371,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,23,mbbs_p1_final.pdf
2025,1,3491,9375,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,3492,9382,GN,,MBD,"Mar Baselious Dental College, Kothamangalam",BDS,SM,40,mbbs_p1_final.pdf
2025,1,3493,9385,GN,,JMC,"Jubilee Mission Medical College, Thrisur",MBBS,NR,5,mbbs_p1_final.pdf
2025,1,3494,9390,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,27,mbbs_p1_final.pdf
2025,1,3495,9398,GN,,PMS,"PMS College of Dental Sciences, Vattappara, TVPM",BDS,SM,39,mbbs_p1_final.pdf
2025,1,3496,9401,MU,,KMD,"KMCT Dental College, Mambatta, Mukkam, Kozhikode",BDS,SM,19,mbbs_p1_final.pdf
2025,1,3497,9404,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,24,mbbs_p1_final.pdf
2025,1,3498,9405,GN,,MBD,"Mar Baselious Dental College, Kothamangalam",BDS,SM,25,mbbs_p1_final.pdf
2025,1,3499,9412,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3500,9418,DV,,ALD,"Government Dental College, Alappuzha",BDS,DV,35,mbbs_p1_final.pdf
2025,1,3501,9423,EZ,,MBD,"Mar Baselious Dental College, Kothamangalam",BDS,SM,38,mbbs_p1_final.pdf
2025,1,3502,9425,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,18,mbbs_p1_final.pdf
2025,1,3503,9426,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MM,29,mbbs_p1_final.pdf
2025,1,3504,9427,EW,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,EW,19,mbbs_p1_final.pdf
2025,1,3505,9436,MU,,PIM,"Palakkad Institute of Medical Sciences, Walayar",MBBS,MU,29,mbbs_p1_final.pdf
2025,1,3506,9442,MU,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,30,mbbs_p1_final.pdf
2025,1,3507,9443,GN,,AZC,"Azeezia Institute of Medi Science, Meyyannoor, Kollam",MBBS,MM,20,mbbs_p1_final.pdf
2025,1,3508,9444,GN,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,14,mbbs_p1_final.pdf
2025,1,3509,9479,VK,,DMM,"Dr. Moopens Medical College, Meppadi, Wayanad",MBBS,VK,29,mbbs_p1_final.pdf
2025,1,3510,9482,GN,,SMC,"Dr. Somervell Memorial CSI Medical College, Karakonam",MBBS,AC,24,mbbs_p1_final.pdf
2025,1,3511,9486,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,26,mbbs_p1_final.pdf
2025,1,3512,9493,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,28,mbbs_p1_final.pdf
2025,1,3513,9495,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,25,mbbs_p1_final.pdf
2025,1,3514,9497,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MM,23,mbbs_p1_final.pdf
2025,1,3515,9502,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,15,mbbs_p1_final.pdf
2025,1,3516,9503,LA,,SUC,"SUT Accademy of Medical Sciences, Thiruvananthapuram",MBBS,LA,26,mbbs_p1_final.pdf
2025,1,3517,9507,LA,,MMH,"Malabar Medical College Hospital, Kozhikkode",MBBS,LA,18,mbbs_p1_final.pdf
2025,1,3518,9511,GN,,MBD,"Mar Baselious Dental College, Kothamangalam",BDS,SM,40,mbbs_p1_final.pdf
2025,1,3519,9513,MU,,AAM,"Al Azhar Medical college, Thodupuzha",MBBS,MM,33,mbbs_p1_final.pdf
2025,1,3520,9515,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,9,mbbs_p1_final.pdf
2025,1,3521,9526,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,28,mbbs_p1_final.pdf
2025,1,3522,9527,LA,,KND,"Government Dental College, Kannur",BDS,LA,18,mbbs_p1_final.pdf
2025,1,3523,9531,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,20,mbbs_p1_final.pdf
2025,1,3524,9537,MU,,AAD,"Al Azhar Dental College, Thodupuzha",BDS,SM,19,mbbs_p1_final.pdf
2025,1,3525,9544,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,23,mbbs_p1_final.pdf
2025,1,3526,9550,MU,,KMD,"KMCT Dental College, Mambatta, Mukkam, Kozhikode",BDS,SM,24,mbbs_p1_final.pdf
2025,1,3527,9553,MU,,KMM,"Karuna Medical College, Vilayodi, Palakkad",MBBS,MM,20,mbbs_p1_final.pdf
2025,1,3528,9567,SC,,MLP,"Govt. Medical College, Manjeri",MBBS,SC,6,mbbs_p1_final.pdf
2025,1,3529,9574,GN,,MZM,"Mount Zion Medical College, Pathanamthitta",MBBS,AC,34,mbbs_p1_final.pdf
