year,phase,course,college_code,college_name,college_type,category,last_rank,other_categories_raw,source_file
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,LA,7496,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,DV,6635,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,VK,4731,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,BH,3155,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,BX,,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,KN,,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,KU,,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,SC,14556,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,ST,25601,,mbbs_lrank_final.pdf
2025,1,MBBS,EMC,"MES Medical College, Perinthalmanna, Malappuram",S,EW,,,mbbs_lrank_final.pdf
2025,1,MBBS,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",S,SM,3579,"AM:2883, NR:20168",mbbs_lrank_final.pdf
2025,1,MBBS,GMC,"Sree Gokulam Medical College, Venjaramoodu, TVPM",S,EZ,3930,,mbbs_lrank_final.pdf
